EVENT_DATE,EVENT_TYPE,COUNTRY,LOCATION,LATITUDE,LONGITUDE,FATALITIES
3-Mar-22,Explosions/Remote violence,Ukraine,Voznesensk,47.585,31.332,0
3-Mar-22,Battles,Ukraine,Lozove,48.384,38.231,0
3-Mar-22,Battles,Ukraine,Logvinovo,48.38,38.347,0
3-Mar-22,Explosions/Remote violence,Ukraine,Holubivske,48.692,38.604,0
3-Mar-22,Battles,Ukraine,Sanzharivka,48.438,38.426,0
3-Mar-22,Battles,Ukraine,Mena,51.522,32.216,0
3-Mar-22,Battles,Ukraine,Bohodukhiv,50.165,35.528,0
3-Mar-22,Battles,Ukraine,Nizhyn,51.048,31.887,0
3-Mar-22,Battles,Ukraine,Kozarovychi,50.756,30.351,0
3-Mar-22,Battles,Ukraine,Pryluky,50.593,32.388,0
3-Mar-22,Battles,Ukraine,Vyshhorod,50.585,30.49,0
3-Mar-22,Battles,Ukraine,Obukhiv,50.107,30.619,0
3-Mar-22,Battles,Ukraine,Liubech,51.7,30.66,0
3-Mar-22,Battles,Ukraine,Zolochiv,50.28,35.982,0
3-Mar-22,Battles,Ukraine,Fastiv,50.077,29.918,0
3-Mar-22,Battles,Ukraine,Ukrainka,50.153,30.742,0
3-Mar-22,Battles,Ukraine,Novoaidar,48.967,39.003,0
3-Mar-22,Battles,Ukraine,Balovne,47.052,31.884,3
3-Mar-22,Battles,Ukraine,Shevchenkove,49.696,37.173,0
3-Mar-22,Battles,Ukraine,Prymorsk,46.735,36.344,0
3-Mar-22,Battles,Ukraine,Bihun,51.396,28.279,0
3-Mar-22,Battles,Ukraine,Ovruch,51.325,28.804,0
3-Mar-22,Battles,Ukraine,Riznia,50.817,29.34,0
3-Mar-22,Explosions/Remote violence,Ukraine,Irpin,50.522,30.251,0
3-Mar-22,Battles,Ukraine,Pyrizhky,50.829,29.22,0
3-Mar-22,Explosions/Remote violence,Ukraine,Hatne,50.359,30.396,0
3-Mar-22,Explosions/Remote violence,Ukraine,Pokrovske,48.628,38.131,0
3-Mar-22,Explosions/Remote violence,Ukraine,Zatoka,46.072,30.465,0
3-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,47
3-Mar-22,Explosions/Remote violence,Ukraine,Chornobaivka,46.697,32.553,0
3-Mar-22,Battles,Ukraine,Kherson,46.656,32.618,0
3-Mar-22,Explosions/Remote violence,Ukraine,Volnovakha,47.601,37.497,0
3-Mar-22,Protests,Ukraine,Melitopol,46.849,35.365,0
3-Mar-22,Battles,Ukraine,Balakliia,49.461,36.853,0
3-Mar-22,Explosions/Remote violence,Ukraine,Kyiv,50.45,30.522,0
3-Mar-22,Battles,Ukraine,Okhtyrka,50.31,34.899,2
3-Mar-22,Explosions/Remote violence,Ukraine,Baryshivka,50.361,31.322,0
3-Mar-22,Explosions/Remote violence,Ukraine,Zatoka,46.072,30.465,0
3-Mar-22,Explosions/Remote violence,Ukraine,Popilnya,49.965,29.448,0
3-Mar-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,2
3-Mar-22,Battles,Ukraine,Chervone Pole,47.03,37.064,1
3-Mar-22,Explosions/Remote violence,Ukraine,Verkhnyotoretske,48.214,37.88,0
3-Mar-22,Explosions/Remote violence,Ukraine,Panteleimonivka,48.207,37.973,0
3-Mar-22,Explosions/Remote violence,Ukraine,Bairak,48.316,38.132,0
3-Mar-22,Explosions/Remote violence,Ukraine,Shyroka Balka,48.303,37.931,0
3-Mar-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
3-Mar-22,Explosions/Remote violence,Ukraine,Makiivka,48.046,37.969,0
3-Mar-22,Explosions/Remote violence,Ukraine,Vasylivka,48.172,37.86,0
3-Mar-22,Explosions/Remote violence,Ukraine,Holmivskyi,48.405,38.082,0
3-Mar-22,Explosions/Remote violence,Ukraine,Donetsk,48.015,37.801,0
3-Mar-22,Explosions/Remote violence,Ukraine,Shakhta imeni Lenina,48.324,38.007,0
3-Mar-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
3-Mar-22,Explosions/Remote violence,Ukraine,Ozeryanivka,48.274,37.972,0
3-Mar-22,Explosions/Remote violence,Ukraine,Dokuchaevsk,47.749,37.678,0
3-Mar-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,0
3-Mar-22,Explosions/Remote violence,Ukraine,Olenivka,47.828,37.66,0
3-Mar-22,Explosions/Remote violence,Ukraine,Donetskyi,48.696,38.674,0
3-Mar-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
3-Mar-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
3-Mar-22,Explosions/Remote violence,Ukraine,Berezivske,48.671,38.603,0
3-Mar-22,Explosions/Remote violence,Ukraine,Veselogorovka,48.473,38.457,0
3-Mar-22,Explosions/Remote violence,Ukraine,Izium,49.209,37.248,0
3-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,20
3-Mar-22,Explosions/Remote violence,Ukraine,Malynivka,49.797,36.714,0
3-Mar-22,Explosions/Remote violence,Ukraine,Chaika,50.435,30.299,0
3-Mar-22,Explosions/Remote violence,Ukraine,Oleksiivka,49.396,36.284,0
3-Mar-22,Explosions/Remote violence,Ukraine,Genivka,47.941,30.916,0
3-Mar-22,Explosions/Remote violence,Ukraine,Bilenke,46.05,30.364,0
3-Mar-22,Explosions/Remote violence,Ukraine,Mariupol,47.13,37.571,0
3-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,10
3-Mar-22,Battles,Ukraine,Ruska Lozova,50.142,36.29,10
3-Mar-22,Battles,Ukraine,Krasnorichenske,49.216,38.204,0
3-Mar-22,Battles,Ukraine,Kamianka-Dniprovska,47.464,34.431,0
3-Mar-22,Battles,Ukraine,Brovary,50.518,30.807,0
3-Mar-22,Battles,Ukraine,Peremoha,50.498,31.251,0
3-Mar-22,Battles,Ukraine,Starobilsk,49.278,38.911,0
3-Mar-22,Battles,Ukraine,Havrylivka,49.013,38.676,0
3-Mar-22,Battles,Ukraine,Bucha,50.544,30.212,0
3-Mar-22,Battles,Ukraine,Korosten,50.959,28.638,10
3-Mar-22,Explosions/Remote violence,Ukraine,Korosten,50.959,28.638,2
3-Mar-22,Battles,Ukraine,Chuhuiv,49.836,36.688,0
3-Mar-22,Explosions/Remote violence,Ukraine,Borodianka,50.645,29.92,0
3-Mar-22,Explosions/Remote violence,Ukraine,Moskovskyi Bobryk,50.422,34.35,0
3-Mar-22,Strategic developments,Ukraine,Kinski Rosdory,47.412,36.415,0
3-Mar-22,Strategic developments,Ukraine,Andriyivka,47.997,35.169,0
3-Mar-22,Explosions/Remote violence,Ukraine,Motyzhyn,50.382,29.926,37
4-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,33
4-Mar-22,Battles,Ukraine,Mykolayivka,48.486,38.031,0
4-Mar-22,Protests,Ukraine,Novopskov,49.546,39.09,0
4-Mar-22,Explosions/Remote violence,Ukraine,Kozarovychi,50.756,30.351,0
4-Mar-22,Protests,Ukraine,Melitopol,46.849,35.365,0
4-Mar-22,Protests,Ukraine,Kherson,46.656,32.618,0
4-Mar-22,Explosions/Remote violence,Ukraine,Kyiv,50.45,30.522,0
4-Mar-22,Explosions/Remote violence,Ukraine,Kherson,46.656,32.618,0
4-Mar-22,Explosions/Remote violence,Ukraine,Irpin,50.522,30.251,0
4-Mar-22,Explosions/Remote violence,Ukraine,Odesa,46.464,30.739,0
4-Mar-22,Explosions/Remote violence,Ukraine,Yakovlivka,49.827,36.139,4
4-Mar-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,0
4-Mar-22,Explosions/Remote violence,Ukraine,Izium,49.209,37.248,0
4-Mar-22,Explosions/Remote violence,Ukraine,Hatne,50.359,30.396,1
4-Mar-22,Battles,Ukraine,Pervomayske,48.097,37.592,0
4-Mar-22,Battles,Ukraine,Oster,50.95,30.878,0
4-Mar-22,Battles,Ukraine,Hostomel,50.588,30.259,25
4-Mar-22,Battles,Ukraine,Balakliia,49.461,36.853,0
4-Mar-22,Battles,Ukraine,Kukhari,50.818,29.59,0
4-Mar-22,Battles,Ukraine,Byshiv,50.266,29.887,0
4-Mar-22,Battles,Ukraine,Vyshhorod,50.585,30.49,0
4-Mar-22,Battles,Ukraine,Ukrainka,50.153,30.742,0
4-Mar-22,Battles,Ukraine,Vyshenky,50.304,30.715,0
4-Mar-22,Battles,Ukraine,Berezan,50.311,31.467,0
4-Mar-22,Battles,Ukraine,Makariv,50.464,29.811,0
4-Mar-22,Battles,Ukraine,Severodonetsk,48.947,38.491,0
4-Mar-22,Battles,Ukraine,Starobilsk,49.278,38.911,0
4-Mar-22,Battles,Ukraine,Obukhiv,50.107,30.619,0
4-Mar-22,Battles,Ukraine,Demydiv,50.728,30.331,0
4-Mar-22,Battles,Ukraine,Voznesensk,47.585,31.332,0
4-Mar-22,Battles,Ukraine,Fastiv,50.077,29.918,0
4-Mar-22,Battles,Ukraine,Zaporizhia,47.848,35.16,0
4-Mar-22,Battles,Ukraine,Novoaidar,48.967,39.003,0
4-Mar-22,Battles,Ukraine,Zazymia,50.567,30.679,0
4-Mar-22,Battles,Ukraine,Kozarovychi,50.756,30.351,0
4-Mar-22,Battles,Ukraine,Katiuzhanka,50.803,30.135,0
4-Mar-22,Battles,Ukraine,Horenychi,50.419,30.211,0
4-Mar-22,Battles,Ukraine,Sumy,50.922,34.8,0
4-Mar-22,Explosions/Remote violence,Ukraine,Brovary,50.518,30.807,0
4-Mar-22,Battles,Ukraine,Melitopol,46.849,35.365,0
4-Mar-22,Explosions/Remote violence,Ukraine,Volnovakha,47.601,37.497,0
4-Mar-22,Explosions/Remote violence,Ukraine,Donetsk,48.015,37.801,0
4-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,0
4-Mar-22,Protests,Ukraine,Prymorsk,46.735,36.344,0
4-Mar-22,Battles,Ukraine,Trostianets,50.485,34.966,0
4-Mar-22,Explosions/Remote violence,Ukraine,Manhush,47.056,37.311,0
4-Mar-22,Violence against civilians,Ukraine,Ripky,51.801,31.084,1
4-Mar-22,Battles,Ukraine,Enerhodar,47.499,34.657,3
4-Mar-22,Explosions/Remote violence,Ukraine,Bairak,48.316,38.132,0
4-Mar-22,Explosions/Remote violence,Ukraine,Vasylivka,48.172,37.86,0
4-Mar-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
4-Mar-22,Explosions/Remote violence,Ukraine,Shakhta Trudovskaya,47.951,37.549,0
4-Mar-22,Explosions/Remote violence,Ukraine,Verkhnyotoretske,48.214,37.88,0
4-Mar-22,Explosions/Remote violence,Ukraine,Donetsk,48.015,37.801,0
4-Mar-22,Explosions/Remote violence,Ukraine,Shakhta imeni Gagarina,48.343,37.942,0
4-Mar-22,Explosions/Remote violence,Ukraine,Shakhta imeni Izotova,48.371,37.993,0
4-Mar-22,Explosions/Remote violence,Ukraine,Dokuchaevsk,47.749,37.678,0
4-Mar-22,Explosions/Remote violence,Ukraine,Holmivskyi,48.405,38.082,0
4-Mar-22,Explosions/Remote violence,Ukraine,Lozove,48.384,38.231,0
4-Mar-22,Explosions/Remote violence,Ukraine,Donetskyi,48.696,38.674,0
4-Mar-22,Violence against civilians,Ukraine,Schastia,48.741,39.235,0
4-Mar-22,Explosions/Remote violence,Ukraine,Malynivka,49.797,36.714,1
4-Mar-22,Battles,Ukraine,Poliske,51.241,29.389,0
4-Mar-22,Battles,Ukraine,Mariupol,47.13,37.571,0
4-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
4-Mar-22,Battles,Ukraine,Novooleksandrivka,48.28,37.559,0
4-Mar-22,Strategic developments,Ukraine,Hadiach,50.371,33.991,0
4-Mar-22,Strategic developments,Ukraine,Zinkiv,50.208,34.364,0
4-Mar-22,Violence against civilians,Ukraine,Bucha,50.544,30.212,1
4-Mar-22,Violence against civilians,Ukraine,Hostomel,50.588,30.259,0
4-Mar-22,Battles,Ukraine,Bucha,50.544,30.212,0
4-Mar-22,Battles,Ukraine,Shybene,50.727,30.023,0
4-Mar-22,Battles,Ukraine,Borodianka,50.645,29.92,0
4-Mar-22,Violence against civilians,Ukraine,Bashtanka,47.407,32.439,1
4-Mar-22,Violence against civilians,Ukraine,Vorzel,50.544,30.153,2
4-Mar-22,Explosions/Remote violence,Ukraine,Sumy,50.922,34.8,0
4-Mar-22,Explosions/Remote violence,Ukraine,Markhalivka,50.272,30.371,5
5-Mar-22,Battles,Ukraine,Chernihiv,51.505,31.285,0
5-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,1
5-Mar-22,Explosions/Remote violence,Ukraine,Toretsk,48.393,37.845,0
5-Mar-22,Violence against civilians,Ukraine,Mariupol,47.13,37.571,0
5-Mar-22,Explosions/Remote violence,Ukraine,Mariupol,47.13,37.571,0
5-Mar-22,Violence against civilians,Ukraine,Volnovakha,47.601,37.497,0
5-Mar-22,Explosions/Remote violence,Ukraine,Pidlyman,49.337,37.605,0
5-Mar-22,Battles,Ukraine,Kharkiv,49.981,36.253,0
5-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,4
5-Mar-22,Protests,Ukraine,Kherson,46.656,32.618,0
5-Mar-22,Explosions/Remote violence,Ukraine,Starokostiantyniv,49.758,27.203,1
5-Mar-22,Explosions/Remote violence,Ukraine,Bila Tserkva,49.809,30.112,0
5-Mar-22,Battles,Ukraine,Brovary,50.518,30.807,10
5-Mar-22,Explosions/Remote violence,Ukraine,Irpin,50.522,30.251,0
5-Mar-22,Battles,Ukraine,Kozarovychi,50.756,30.351,0
5-Mar-22,Explosions/Remote violence,Ukraine,Lysychansk,48.905,38.435,0
5-Mar-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,0
5-Mar-22,Protests,Ukraine,Novopskov,49.546,39.09,0
5-Mar-22,Explosions/Remote violence,Ukraine,Bilokurakyne,49.534,38.731,0
5-Mar-22,Battles,Ukraine,Mykolaiv,46.967,32.018,70
5-Mar-22,Explosions/Remote violence,Ukraine,Ochakiv,46.613,31.55,0
5-Mar-22,Explosions/Remote violence,Ukraine,Radisnyy Sad,46.901,31.988,2
5-Mar-22,Explosions/Remote violence,Ukraine,Velykodolynske,46.347,30.576,0
5-Mar-22,Protests,Ukraine,Berdiansk,46.759,36.785,0
5-Mar-22,Protests,Ukraine,Melitopol,46.849,35.365,0
5-Mar-22,Explosions/Remote violence,Ukraine,Nesterianka,47.495,35.68,0
5-Mar-22,Violence against civilians,Ukraine,Kamianske,47.542,35.366,0
5-Mar-22,Battles,Ukraine,Zaporizhia,47.848,35.16,0
5-Mar-22,Violence against civilians,Ukraine,Zaporizhia,47.848,35.16,2
5-Mar-22,Explosions/Remote violence,Ukraine,Novohuivynske,50.207,28.692,3
5-Mar-22,Battles,Ukraine,Balabyne,47.742,35.22,0
5-Mar-22,Explosions/Remote violence,Ukraine,Kamianske,47.542,35.366,0
5-Mar-22,Battles,Ukraine,Huliaipole,47.664,36.256,0
5-Mar-22,Battles,Ukraine,Vasylivka,47.437,35.274,0
5-Mar-22,Battles,Ukraine,Polohy,47.484,36.254,0
5-Mar-22,Battles,Ukraine,Tokmak,47.255,35.712,0
5-Mar-22,Battles,Ukraine,Orikhiv,47.567,35.786,0
5-Mar-22,Battles,Ukraine,Mykolaiv,46.967,32.018,0
5-Mar-22,Violence against civilians,Ukraine,Hostomel,50.588,30.259,1
5-Mar-22,Violence against civilians,Ukraine,Kolonshschyna,50.452,29.948,1
5-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,0
5-Mar-22,Explosions/Remote violence,Ukraine,Balovne,47.052,31.884,1
5-Mar-22,Explosions/Remote violence,Ukraine,Rubizhne,49.012,38.38,0
5-Mar-22,Violence against civilians,Ukraine,Pustoviitivka,50.78,33.576,1
5-Mar-22,Explosions/Remote violence,Ukraine,Kyiv - Solomyanskyi,50.427,30.454,0
5-Mar-22,Explosions/Remote violence,Ukraine,Okhtyrka,50.31,34.899,5
5-Mar-22,Explosions/Remote violence,Ukraine,Svatove,49.41,38.15,0
5-Mar-22,Explosions/Remote violence,Ukraine,Kalinovo,48.569,38.525,0
5-Mar-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
5-Mar-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
5-Mar-22,Explosions/Remote violence,Ukraine,Berezivske,48.671,38.603,0
5-Mar-22,Explosions/Remote violence,Ukraine,Donetskyi,48.696,38.674,0
5-Mar-22,Explosions/Remote violence,Ukraine,Holubivka,48.636,38.639,0
5-Mar-22,Strategic developments,Ukraine,Kozelets,50.913,31.121,0
5-Mar-22,Explosions/Remote violence,Ukraine,Peremoha,50.498,31.251,10
5-Mar-22,Battles,Ukraine,Severodonetsk,48.947,38.491,0
5-Mar-22,Strategic developments,Ukraine,Bilohorodka,50.39,30.228,0
5-Mar-22,Battles,Ukraine,Balakliia,49.461,36.853,0
5-Mar-22,Explosions/Remote violence,Ukraine,Sumy,50.922,34.8,0
5-Mar-22,Explosions/Remote violence,Ukraine,Sumy,50.922,34.8,0
5-Mar-22,Battles,Ukraine,Enerhodar,47.499,34.657,0
5-Mar-22,Explosions/Remote violence,Ukraine,Odesa,46.464,30.739,0
5-Mar-22,Protests,Ukraine,Markivka,49.523,39.571,0
5-Mar-22,Explosions/Remote violence,Ukraine,Velyka Pysarivka,50.424,35.48,0
5-Mar-22,Protests,Ukraine,Bilokurakyne,49.534,38.731,0
5-Mar-22,Strategic developments,Ukraine,Kramatorsk,48.731,37.582,0
5-Mar-22,Explosions/Remote violence,Ukraine,Zatoka,46.072,30.465,0
5-Mar-22,Explosions/Remote violence,Ukraine,Pokrovsk,48.281,37.181,0
5-Mar-22,Violence against civilians,Ukraine,Novoselivka,47.586,36.432,0
5-Mar-22,Explosions/Remote violence,Ukraine,Huliaipole,47.664,36.256,0
5-Mar-22,Battles,Ukraine,Yasnohorodka,50.353,30.011,5
5-Mar-22,Strategic developments,Ukraine,Volnovakha,47.601,37.497,0
5-Mar-22,Battles,Ukraine,Mariupol,47.13,37.571,0
5-Mar-22,Battles,Ukraine,Bucha,50.544,30.212,2
6-Mar-22,Battles,Ukraine,Eastern Black Sea,43.389,36.519,0
6-Mar-22,Battles,Ukraine,Chernihiv,51.505,31.285,0
6-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,0
6-Mar-22,Explosions/Remote violence,Ukraine,Kramatorsk,48.731,37.582,2
6-Mar-22,Battles,Ukraine,Mariupol,47.13,37.571,30
6-Mar-22,Explosions/Remote violence,Ukraine,Mariupol,47.13,37.571,1
6-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,12
6-Mar-22,Protests,Ukraine,Chonhar,46.032,34.547,0
6-Mar-22,Protests,Ukraine,Henichesk,46.176,34.803,0
6-Mar-22,Protests,Ukraine,Novooleksiyivka,46.225,34.64,0
6-Mar-22,Protests,Ukraine,Kakhovka,46.814,33.487,0
6-Mar-22,Protests,Ukraine,Nova Kakhovka,46.754,33.349,0
6-Mar-22,Strategic developments,Ukraine,Kherson,46.656,32.618,0
6-Mar-22,Protests,Ukraine,Kherson,46.656,32.618,0
6-Mar-22,Protests,Ukraine,Kalanchak,46.256,33.291,0
6-Mar-22,Explosions/Remote violence,Ukraine,Buzova,50.416,30.041,0
6-Mar-22,Explosions/Remote violence,Ukraine,Stoyanka,50.454,30.226,0
6-Mar-22,Explosions/Remote violence,Ukraine,Hostomel,50.588,30.259,0
6-Mar-22,Battles,Ukraine,Irpin,50.522,30.251,1
6-Mar-22,Battles,Ukraine,Irpin,50.522,30.251,0
6-Mar-22,Violence against civilians,Ukraine,Kyiv,50.45,30.522,0
6-Mar-22,Explosions/Remote violence,Ukraine,Rubizhne,49.012,38.38,0
6-Mar-22,Battles,Ukraine,Mykolaiv,46.967,32.018,1
6-Mar-22,Battles,Ukraine,Okhtyrka,50.31,34.899,0
6-Mar-22,Explosions/Remote violence,Ukraine,Okhtyrka,50.31,34.899,0
6-Mar-22,Explosions/Remote violence,Ukraine,Romny,50.751,33.475,1
6-Mar-22,Battles,Ukraine,Sumy,50.922,34.8,0
6-Mar-22,Explosions/Remote violence,Ukraine,Vinnytsia,49.23,28.466,9
6-Mar-22,Protests,Ukraine,Melitopol,46.849,35.365,0
6-Mar-22,Battles,Ukraine,Zaporizhia,47.848,35.16,0
6-Mar-22,Explosions/Remote violence,Ukraine,Malyn,50.772,29.238,0
6-Mar-22,Explosions/Remote violence,Ukraine,Ovruch,51.325,28.804,0
6-Mar-22,Explosions/Remote violence,Ukraine,Kamianske,47.542,35.366,0
6-Mar-22,Protests,Ukraine,Berdiansk,46.759,36.785,0
6-Mar-22,Protests,Ukraine,Mykhailivka,47.272,35.222,0
6-Mar-22,Battles,Ukraine,Huliaipole,47.664,36.256,1
6-Mar-22,Explosions/Remote violence,Ukraine,Staromlynivka,47.697,36.825,0
6-Mar-22,Violence against civilians,Ukraine,Vinnytsia,49.23,28.466,0
6-Mar-22,Protests,Ukraine,Tavriyske,46.373,32.562,0
6-Mar-22,Explosions/Remote violence,Ukraine,Holubivka,48.636,38.639,0
6-Mar-22,Explosions/Remote violence,Ukraine,Luhansk,48.567,39.317,0
6-Mar-22,Explosions/Remote violence,Ukraine,Lozove,48.384,38.231,0
6-Mar-22,Explosions/Remote violence,Ukraine,Vuhlehirsk,48.312,38.261,0
6-Mar-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
6-Mar-22,Explosions/Remote violence,Ukraine,Logvinovo,48.38,38.347,0
6-Mar-22,Explosions/Remote violence,Ukraine,Donetskyi,48.696,38.674,0
6-Mar-22,Explosions/Remote violence,Ukraine,Stakhanov,48.568,38.644,0
6-Mar-22,Explosions/Remote violence,Ukraine,Berezivske,48.671,38.603,0
6-Mar-22,Battles,Ukraine,Kashpero-Mykolaivka,47.378,32.19,0
6-Mar-22,Battles,Ukraine,Kyiv,50.45,30.522,0
6-Mar-22,Battles,Ukraine,Novoazovsk,47.118,38.074,0
6-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,2
6-Mar-22,Battles,Ukraine,Izium,49.209,37.248,0
6-Mar-22,Violence against civilians,Ukraine,Donetsk,48.015,37.801,2
6-Mar-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
6-Mar-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
6-Mar-22,Explosions/Remote violence,Ukraine,Bobryk,50.654,31.078,0
6-Mar-22,Explosions/Remote violence,Ukraine,Pisky,47.136,31.852,0
6-Mar-22,Violence against civilians,Ukraine,Vorzel,50.544,30.153,2
6-Mar-22,Battles,Ukraine,Nova Basan,50.573,31.518,10
6-Mar-22,Battles,Ukraine,Kharkiv,49.981,36.253,1
6-Mar-22,Battles,Ukraine,Skrypali,50.743,33.635,10
6-Mar-22,Battles,Ukraine,Severodonetsk,48.947,38.491,0
6-Mar-22,Battles,Ukraine,Chuhuiv,49.836,36.688,10
6-Mar-22,Battles,Ukraine,Bucha,50.544,30.212,0
6-Mar-22,Violence against civilians,Ukraine,Bucha,50.544,30.212,3
6-Mar-22,Explosions/Remote violence,Ukraine,Korosten,50.959,28.638,1
7-Mar-22,Battles,Ukraine,Pryluky,50.593,32.388,0
7-Mar-22,Battles,Ukraine,Izium,49.209,37.248,10
7-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,10
7-Mar-22,Protests,Ukraine,Chaplynka,46.365,33.54,0
7-Mar-22,Protests,Ukraine,Nova Kakhovka,46.754,33.349,1
7-Mar-22,Protests,Ukraine,Kherson,46.656,32.618,0
7-Mar-22,Explosions/Remote violence,Ukraine,Myla,50.441,30.172,0
7-Mar-22,Battles,Ukraine,Irpin,50.522,30.251,0
7-Mar-22,Explosions/Remote violence,Ukraine,Makariv,50.464,29.811,13
7-Mar-22,Battles,Ukraine,Kyiv,50.45,30.522,1
7-Mar-22,Explosions/Remote violence,Ukraine,Kyiv,50.45,30.522,0
7-Mar-22,Battles,Ukraine,Severodonetsk,48.947,38.491,0
7-Mar-22,Battles,Ukraine,Mykolaiv,46.967,32.018,9
7-Mar-22,Violence against civilians,Ukraine,Mykolaiv,46.967,32.018,0
7-Mar-22,Explosions/Remote violence,Ukraine,Tuzly,45.865,30.098,0
7-Mar-22,Battles,Ukraine,Konotop,51.24,33.203,10
7-Mar-22,Battles,Ukraine,Okhtyrka,50.31,34.899,10
7-Mar-22,Battles,Ukraine,Sumy,50.922,34.8,0
7-Mar-22,Protests,Ukraine,Tokmak,47.255,35.712,0
7-Mar-22,Explosions/Remote violence,Ukraine,Chernyakhiv,50.456,28.67,0
7-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,0
7-Mar-22,Violence against civilians,Ukraine,Yehorivka,47.626,35.938,2
7-Mar-22,Explosions/Remote violence,Ukraine,Rubizhne,49.012,38.38,1
7-Mar-22,Explosions/Remote violence,Ukraine,Ovruch,51.325,28.804,0
7-Mar-22,Violence against civilians,Ukraine,Kherson,46.656,32.618,0
7-Mar-22,Battles,Ukraine,Staromlynivka,47.697,36.825,0
7-Mar-22,Explosions/Remote violence,Ukraine,Luhansk,48.567,39.317,0
7-Mar-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,0
7-Mar-22,Explosions/Remote violence,Ukraine,Kamyshevakha,48.697,38.385,0
7-Mar-22,Protests,Ukraine,Berdiansk,46.759,36.785,0
7-Mar-22,Violence against civilians,Ukraine,Irpin,50.522,30.251,1
7-Mar-22,Protests,Ukraine,Melitopol,46.849,35.365,0
7-Mar-22,Explosions/Remote violence,Ukraine,Malyn,50.772,29.238,1
7-Mar-22,Battles,Ukraine,Luhansk,48.567,39.317,40
7-Mar-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,0
7-Mar-22,Battles,Ukraine,Elenovka,47.83,37.647,0
7-Mar-22,Battles,Ukraine,Mykhaylivka,48.244,37.975,0
7-Mar-22,Battles,Ukraine,Dokuchaevsk,47.749,37.678,0
7-Mar-22,Battles,Ukraine,Yasne,47.774,37.634,0
7-Mar-22,Battles,Ukraine,Donetsk,48.015,37.801,0
7-Mar-22,Battles,Ukraine,Vasylivka,48.172,37.86,0
7-Mar-22,Battles,Ukraine,Shyroka Balka,48.303,37.931,0
7-Mar-22,Battles,Ukraine,Ozeryanivka,48.274,37.972,0
7-Mar-22,Battles,Ukraine,Donetsk - Kyivskyi,47.986,37.862,0
7-Mar-22,Battles,Ukraine,Panteleimonivka,48.207,37.973,0
7-Mar-22,Battles,Ukraine,Oleksandrivka,47.922,37.571,0
7-Mar-22,Battles,Ukraine,Syhnalne,47.846,37.644,0
7-Mar-22,Battles,Ukraine,Mine 6/7,48.377,37.964,0
7-Mar-22,Battles,Ukraine,Luhanske,47.892,37.683,0
7-Mar-22,Battles,Ukraine,Shakhta Trudovskaya,47.951,37.549,0
7-Mar-22,Battles,Ukraine,Verkhnyotoretske,48.214,37.88,0
7-Mar-22,Explosions/Remote violence,Ukraine,Nyzhnye Lozove,48.399,38.355,0
7-Mar-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
